item_icon_id,icon_serial_no,file_name,asset_path_hint,item_name,name_string_id,item_description,primary_icon_group,is_ingredient,is_food,is_resource,is_aidong_pedia_item,ingredient_tags,food_tags,resource_tags,pedia_item_tags,visual_tags,style_pack,source_folder,source_file_name,generation_prompt,release_status,is_enabled,_planner_note,_check_status,_source_csv,_updated_at
ICON-2157,2157,u_2157_balmokyangmalmikkeureombaendeu.png,image/item_icon/full/u_2157_balmokyangmalmikkeureombaendeu.png,발목양말미끄럼밴드,,운동·건강·바디케어 > 착용 > 착용/밴드,uncategorized,N,N,N,N,,,,,발목양말미끄럼밴드|밴드|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,043_땀배출통풍패치_신발깔창쿠션조각_운동복번호다리미패치_신발코보강캡_운동복드로코드매듭_발목양말미끄럼밴드_운동복겨드랑이땀패드_신발뒤꿈치걸이고리_세트수카운터링.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2158,2158,u_2158_undongbokgyeodeurangittampaedeu.png,image/item_icon/full/u_2158_undongbokgyeodeurangittampaedeu.png,운동복겨드랑이땀패드,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,운동복겨드랑이땀패드|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,043_땀배출통풍패치_신발깔창쿠션조각_운동복번호다리미패치_신발코보강캡_운동복드로코드매듭_발목양말미끄럼밴드_운동복겨드랑이땀패드_신발뒤꿈치걸이고리_세트수카운터링.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2159,2159,u_2159_sinbaldwikkumchigeoligori.png,image/item_icon/full/u_2159_sinbaldwikkumchigeoligori.png,신발뒤꿈치걸이고리,,패션·의류·착용소품 > 연결 > 연결/고리,uncategorized,N,N,N,N,,,,,신발뒤꿈치걸이고리|고리|패션·의류·착용소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,043_땀배출통풍패치_신발깔창쿠션조각_운동복번호다리미패치_신발코보강캡_운동복드로코드매듭_발목양말미끄럼밴드_운동복겨드랑이땀패드_신발뒤꿈치걸이고리_세트수카운터링.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2160,2160,u_2160_masajigeonhedeukaep.png,image/item_icon/full/u_2160_masajigeonhedeukaep.png,마사지건헤드캡,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,마사지건헤드캡|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2161,2161,u_2161_masajigeonchungjeondok.png,image/item_icon/full/u_2161_masajigeonchungjeondok.png,마사지건충전독,,전자·디지털·데이터 > 일반 소품,uncategorized,N,N,N,N,,,,,마사지건충전독|전자·디지털·데이터|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2162,2162,u_2162_masajigeonsegidaieol.png,image/item_icon/full/u_2162_masajigeonsegidaieol.png,마사지건세기다이얼,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,마사지건세기다이얼|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2163,2163,u_2163_jindongbolbatchimring.png,image/item_icon/full/u_2163_jindongbolbatchimring.png,진동볼받침링,,기타·소품 > 받침 > 받침/받침,uncategorized,N,N,N,N,,,,,진동볼받침링|받침|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2164,2164,u_2164_jiapbongsonjapikaep.png,image/item_icon/full/u_2164_jiapbongsonjapikaep.png,지압봉손잡이캡,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,지압봉손잡이캡|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2165,2165,u_2165_ttangkongrolreojumeoni.png,image/item_icon/full/u_2165_ttangkongrolreojumeoni.png,땅콩롤러주머니,,기타·소품 > 수납 > 수납/주머니,uncategorized,N,N,N,N,,,,,땅콩롤러주머니|주머니|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2166,2166,u_2166_baljiaprolreoseutaendeu.png,image/item_icon/full/u_2166_baljiaprolreoseutaendeu.png,발지압롤러스탠드,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,발지압롤러스탠드|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2167,2167,u_2167_rolreosoksimmagae.png,image/item_icon/full/u_2167_rolreosoksimmagae.png,롤러속심마개,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,롤러속심마개|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2168,2168,u_2168_masajiseutikkkeutmagae.png,image/item_icon/full/u_2168_masajiseutikkkeutmagae.png,마사지스틱끝마개,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,마사지스틱끝마개|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,045_마사지건헤드캡_마사지건충전독_마사지건세기다이얼_진동볼받침링_지압봉손잡이캡_땅콩롤러주머니_발지압롤러스탠드_롤러속심마개_마사지스틱끝마개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2169,2169,u_2169_teipingrolkeoteo.png,image/item_icon/full/u_2169_teipingrolkeoteo.png,테이핑롤커터,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,테이핑롤커터|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2170,2170,r_2170_teipeukkeutjeopchakkaep.png,image/item_icon/full/r_2170_teipeukkeutjeopchakkaep.png,테이프끝접착캡,,공예·제작·수리 > 일반 소품,resource,N,N,Y,N,,,일반 소품|공예·제작·수리,,테이프끝접착캡|공예·제작·수리,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2171,2171,u_2171_sonmokapbakseulribeu.png,image/item_icon/full/u_2171_sonmokapbakseulribeu.png,손목압박슬리브,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,손목압박슬리브|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2172,2172,u_2172_balmokbohodaebeokeul.png,image/item_icon/full/u_2172_balmokbohodaebeokeul.png,발목보호대버클,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,발목보호대버클|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2173,2173,u_2173_mureupapbakkkeunjoimsoe.png,image/item_icon/full/u_2173_mureupapbakkkeunjoimsoe.png,무릎압박끈조임쇠,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,무릎압박끈조임쇠|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2174,2174,r_2174_songarakteipinggawi.png,image/item_icon/full/r_2174_songarakteipinggawi.png,손가락테이핑가위,,공예·제작·수리 > 도구 > 도구/가위,resource,N,N,Y,N,,,도구|도구/가위|공예·제작·수리,,손가락테이핑가위|가위|공예·제작·수리,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2175,2175,u_2175_apbakbaendeumaliteul.png,image/item_icon/full/u_2175_apbakbaendeumaliteul.png,압박밴드말이틀,,기타·소품 > 착용 > 착용/밴드,uncategorized,N,N,N,N,,,,,압박밴드말이틀|밴드|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2176,2176,u_2176_jeonggangibohopaedeukkeun.png,image/item_icon/full/u_2176_jeonggangibohopaedeukkeun.png,정강이보호패드끈,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,정강이보호패드끈|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2177,2177,r_2177_palkkumchibohodaekeulrip.png,image/item_icon/full/r_2177_palkkumchibohodaekeulrip.png,팔꿈치보호대클립,,문구·사무·기록 > 고정 > 고정/클립,resource,N,N,Y,N,,,금속/플라스틱|고정|고정/클립|문구·사무·기록,,팔꿈치보호대클립|클립|문구·사무·기록,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,047_테이핑롤커터_테이프끝접착캡_손목압박슬리브_발목보호대버클_무릎압박끈조임쇠_손가락테이핑가위_압박밴드말이틀_정강이보호패드끈_팔꿈치보호대클립.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2178,2178,u_2178_seuteurechingrupeusonjapi.png,image/item_icon/full/u_2178_seuteurechingrupeusonjapi.png,스트레칭루프손잡이,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,스트레칭루프손잡이|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2179,2179,u_2179_balgarakbeolrimkkakji.png,image/item_icon/full/u_2179_balgarakbeolrimkkakji.png,발가락벌림깍지,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,발가락벌림깍지|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2180,2180,u_2180_jongariiwansswaegipan.png,image/item_icon/full/u_2180_jongariiwansswaegipan.png,종아리이완쐐기판,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,종아리이완쐐기판|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2181,2181,u_2181_mokiwangeolibatchim.png,image/item_icon/full/u_2181_mokiwangeolibatchim.png,목이완걸이받침,,기타·소품 > 받침 > 받침/받침,uncategorized,N,N,N,N,,,,,목이완걸이받침|받침|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2182,2182,u_2182_seuteurechingmakdaekkeutkaep.png,image/item_icon/full/u_2182_seuteurechingmakdaekkeutkaep.png,스트레칭막대끝캡,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,스트레칭막대끝캡|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2183,2183,u_2183_jiapkusyeondolgipan.png,image/item_icon/full/u_2183_jiapkusyeondolgipan.png,지압쿠션돌기판,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,지압쿠션돌기판|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2184,2184,u_2184_iwanhoheupmoraesigye.png,image/item_icon/full/u_2184_iwanhoheupmoraesigye.png,이완호흡모래시계,,운동·건강·바디케어 > 일반 소품,uncategorized,N,N,N,N,,,,,이완호흡모래시계|호흡|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2185,2185,u_2185_balbadakjiapgongbatchim.png,image/item_icon/full/u_2185_balbadakjiapgongbatchim.png,발바닥지압공받침,,운동·건강·바디케어 > 받침 > 받침/받침,uncategorized,N,N,N,N,,,,,발바닥지압공받침|받침|운동·건강·바디케어,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2186,2186,u_2186_eokkaeiwangorikkeun.png,image/item_icon/full/u_2186_eokkaeiwangorikkeun.png,어깨이완고리끈,,기타·소품 > 연결 > 연결/고리,uncategorized,N,N,N,N,,,,,어깨이완고리끈|고리|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,048_스트레칭루프손잡이_발가락벌림깍지_종아리이완쐐기판_목이완걸이받침_스트레칭막대끝캡_지압쿠션돌기판_이완호흡모래시계_발바닥지압공받침_어깨이완고리끈.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2187,2187,u_2187_koseuropeudiseukeu.png,image/item_icon/full/u_2187_koseuropeudiseukeu.png,코스로프디스크,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,코스로프디스크|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2188,2188,u_2188_reinjuljangryeokgori.png,image/item_icon/full/u_2188_reinjuljangryeokgori.png,레인줄장력고리,,기타·소품 > 연결 > 연결/고리,uncategorized,N,N,N,N,,,,,레인줄장력고리|고리|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2189,2189,u_2189_reinsaekkkalkaep.png,image/item_icon/full/u_2189_reinsaekkkalkaep.png,레인색깔캡,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,레인색깔캡|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2190,2190,u_2190_koseuropeugeolipan.png,image/item_icon/full/u_2190_koseuropeugeolipan.png,코스로프걸이판,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,코스로프걸이판|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2191,2191,u_2191_reinjulgamgaesonjapi.png,image/item_icon/full/u_2191_reinjulgamgaesonjapi.png,레인줄감개손잡이,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,레인줄감개손잡이|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2192,2192,u_2192_reinkkeutmaedeupjipge.png,image/item_icon/full/u_2192_reinkkeutmaedeupjipge.png,레인끝매듭집게,,기타·소품 > 고정 > 고정/집게,uncategorized,N,N,N,N,,,,,레인끝매듭집게|집게|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2193,2193,u_2193_koseuropeubupyoal.png,image/item_icon/full/u_2193_koseuropeubupyoal.png,코스로프부표알,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,코스로프부표알|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2194,2194,u_2194_reinbeonhogitbal.png,image/item_icon/full/u_2194_reinbeonhogitbal.png,레인번호깃발,,안전·시설·운영 > 일반 소품,uncategorized,N,N,N,N,,,,,레인번호깃발|안전·시설·운영,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2195,2195,u_2195_reinjulyeongyeolhuk.png,image/item_icon/full/u_2195_reinjulyeongyeolhuk.png,레인줄연결훅,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,레인줄연결훅|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,049_코스로프디스크_레인줄장력고리_레인색깔캡_코스로프걸이판_레인줄감개손잡이_레인끝매듭집게_코스로프부표알_레인번호깃발_레인줄연결훅.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2196,2196,u_2196_seutatingbeulrokbalpan.png,image/item_icon/full/u_2196_seutatingbeulrokbalpan.png,스타팅블록발판,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,스타팅블록발판|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,050_스타팅블록발판_출발손잡이바_백스트로크깃발줄_턴벽패드_도착터치판_출발대미끄럼띠_턴거리표지콘_스타팅블록각도쐐기_벽모서리완충캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2197,2197,u_2197_chulbalsonjapiba.png,image/item_icon/full/u_2197_chulbalsonjapiba.png,출발손잡이바,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,출발손잡이바|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,050_스타팅블록발판_출발손잡이바_백스트로크깃발줄_턴벽패드_도착터치판_출발대미끄럼띠_턴거리표지콘_스타팅블록각도쐐기_벽모서리완충캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2198,2198,u_2198_baekseuteurokeugitbaljul.png,image/item_icon/full/u_2198_baekseuteurokeugitbaljul.png,백스트로크깃발줄,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,백스트로크깃발줄|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,050_스타팅블록발판_출발손잡이바_백스트로크깃발줄_턴벽패드_도착터치판_출발대미끄럼띠_턴거리표지콘_스타팅블록각도쐐기_벽모서리완충캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2199,2199,u_2199_teonbyeokpaedeu.png,image/item_icon/full/u_2199_teonbyeokpaedeu.png,턴벽패드,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,턴벽패드|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,050_스타팅블록발판_출발손잡이바_백스트로크깃발줄_턴벽패드_도착터치판_출발대미끄럼띠_턴거리표지콘_스타팅블록각도쐐기_벽모서리완충캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-2200,2200,u_2200_dochakteochipan.png,image/item_icon/full/u_2200_dochakteochipan.png,도착터치판,,기타·소품 > 일반 소품,uncategorized,N,N,N,N,,,,,도착터치판|기타·소품,sheets_일반_확장2_folk_flat_kpop_subtle_260622,sheets_일반_확장2_folk_flat_kpop_subtle_260622,050_스타팅블록발판_출발손잡이바_백스트로크깃발줄_턴벽패드_도착터치판_출발대미끄럼띠_턴거리표지콘_스타팅블록각도쐐기_벽모서리완충캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
